,value,month,year,change
1337,9.72,2,1910,0.02409638554216864
1338,10.08,1,1910,-0.03703703703703698
1339,10.3,12,1909,-0.02182539682539697
1340,10.18,11,1909,0.011650485436893288
1341,10.23,10,1909,-0.004911591355599265
1342,10.19,9,1909,0.003910068426197566
1343,10.18,8,1909,0.0009813542688910104
1344,9.94,7,1909,0.023575638506876273
1345,9.8,6,1909,0.014084507042253391
1346,9.63,5,1909,0.01734693877551019
1347,9.32,4,1909,0.03219106957424722
1348,8.92,3,1909,0.04291845493562241
1349,8.8,2,1909,0.013452914798206206
1350,9.06,1,1909,-0.02954545454545454
1351,9.03,12,1908,0.0033112582781458233
1352,8.83,11,1908,0.022148394241417457
1353,8.27,10,1908,0.0634201585503964
1354,8.17,9,1908,0.012091898428053138
1355,8.26,8,1908,-0.011015911872704898
1356,7.92,7,1908,0.041162227602905554
1357,7.64,6,1908,0.03535353535353536
1358,7.63,5,1908,0.0013089005235601414
1359,7.24,4,1908,0.05111402359108774
1360,6.87,3,1908,0.05110497237569067
1361,6.6,2,1908,0.039301310043668214
1362,6.85,1,1908,-0.037878787878787845
1363,6.57,12,1907,0.040875912408758985
1364,6.25,11,1907,0.0487062404870624
1365,6.64,10,1907,-0.06240000000000001
1366,7.45,9,1907,-0.1219879518072291
1367,7.53,8,1907,-0.010738255033557076
1368,8.14,7,1907,-0.08100929614873853
1369,7.84,6,1907,0.03685503685503699
1370,8.1,5,1907,-0.03316326530612246
1371,8.39,4,1907,-0.03580246913580254
1372,8.35,3,1907,0.00476758045292025
1373,9.26,2,1907,-0.1089820359281437
1374,9.56,1,1907,-0.03239740820734349
1375,9.84,12,1906,-0.029288702928870203
1376,9.93,11,1906,-0.009146341463414531
1377,9.73,10,1906,0.020140986908358416
1378,10.03,9,1906,-0.03083247687564228
1379,9.73,8,1906,0.029910269192422678
1380,9.06,7,1906,0.06885919835560117
1381,9.3,6,1906,-0.026490066225165476
1382,9.18,5,1906,0.012903225806451757
1383,9.43,4,1906,-0.027233115468409563
1384,9.56,3,1906,-0.01378579003181346
1385,9.8,2,1906,-0.025104602510460206
1386,9.87,1,1906,-0.0071428571428568954
1387,9.54,12,1905,0.033434650455927084
1388,9.31,11,1905,0.02410901467505222
1389,9.36,10,1905,-0.005370569280343629
1390,9.23,9,1905,0.013888888888888729
1391,9.2,8,1905,0.003250270855904791
1392,8.87,7,1905,0.035869565217391264
1393,8.6,6,1905,0.030439684329199523
1394,8.5,5,1905,0.011627906976744096
1395,8.94,4,1905,-0.051764705882352935
1396,9.05,3,1905,-0.012304250559284302
1397,8.8,2,1905,0.027624309392265234
1398,8.43,1,1905,0.04204545454545461
1399,8.25,12,1904,0.021352313167259718
1400,8.17,11,1904,0.00969696969696976
1401,7.75,10,1904,0.05140758873929008
1402,7.32,9,1904,0.05548387096774188
1403,7.01,8,1904,0.04234972677595639
1404,6.78,7,1904,0.032810271041369354
1405,6.51,6,1904,0.039823008849557584
1406,6.5,5,1904,0.001536098310291778
1407,6.64,4,1904,-0.021538461538461506
1408,6.48,3,1904,0.02409638554216853
1409,6.5,2,1904,-0.0030864197530864335
1410,6.68,1,1904,-0.027692307692307683
1411,6.57,12,1903,0.01646706586826341
1412,6.28,11,1903,0.04414003044140036
1413,6.26,10,1903,0.0031847133757962887
1414,6.47,9,1903,-0.033546325878594185
1415,6.63,8,1903,-0.02472952086553315
1416,6.85,7,1903,-0.03318250377073895
1417,7.18,6,1903,-0.04817518248175179
1418,7.6,5,1903,-0.058495821727019504
1419,7.75,4,1903,-0.019736842105263275
1420,8.08,3,1903,-0.04258064516129023
1421,8.41,2,1903,-0.04084158415841577
1422,8.46,1,1903,-0.005945303210463715
1423,8.05,12,1902,0.048463356973995286
1424,8.24,11,1902,-0.023602484472049712
1425,8.57,10,1902,-0.040048543689320315
1426,8.85,9,1902,-0.03267211201866971
1427,8.83,8,1902,0.002259887005649719
1428,8.6,7,1902,0.02604756511891282
1429,8.41,6,1902,0.02209302325581386
1430,8.46,5,1902,-0.005945303210463715
1431,8.48,4,1902,-0.0023640661938533203
1432,8.2,3,1902,0.03301886792452846
1433,8.19,2,1902,0.0012195121951219523
1434,8.12,1,1902,0.008547008547008628
1435,7.95,12,1901,0.020935960591132896
1436,8.08,11,1901,-0.01635220125786163
1437,7.91,10,1901,0.02103960396039606
1438,8.0,9,1901,-0.011378002528444897
1439,8.04,8,1901,-0.004999999999999893
1440,7.93,7,1901,0.013681592039800905
1441,8.5,6,1901,-0.07187894073139978
1442,7.73,5,1901,0.09058823529411764
1443,8.14,4,1901,-0.053040103492884905
1444,7.51,3,1901,0.07739557739557745
1445,7.25,2,1901,0.03462050599201061
1446,7.07,1,1901,0.024827586206896513
1447,6.87,12,1900,0.028288543140028266
1448,6.48,11,1900,0.056768558951964976
1449,6.01,10,1900,0.07253086419753096
1450,5.8,9,1900,0.03494176372712143
1451,5.94,8,1900,-0.024137931034482918
1452,5.86,7,1900,0.013468013468013518
1453,5.86,6,1900,-0.0
1454,6.04,5,1900,-0.030716723549488067
1455,6.34,4,1900,-0.04966887417218535
1456,6.26,3,1900,0.012618296529968487
1457,6.21,2,1900,0.007987220447284282
1458,6.1,1,1900,0.017713365539452575
1459,6.02,12,1899,0.013114754098360715
1460,6.46,11,1899,-0.07308970099667778
1461,6.34,10,1899,0.018575851393188847
1462,6.37,9,1899,-0.004731861198738141
1463,6.44,8,1899,-0.01098901098901095
1464,6.28,7,1899,0.024844720496894457
1465,6.07,6,1899,0.03343949044585992
1466,6.21,5,1899,-0.023064250411861664
1467,6.48,4,1899,-0.04347826086956519
1468,6.4,3,1899,0.012345679012345734
1469,6.31,2,1899,0.014062500000000089
1470,6.08,1,1899,0.03645007923930266
1471,5.65,12,1898,0.07072368421052622
1472,5.32,11,1898,0.05840707964601766
1473,5.15,10,1898,0.03195488721804507
1474,5.26,9,1898,-0.02135922330097073
1475,5.27,8,1898,-0.001901140684410496
1476,5.08,7,1898,0.03605313092979123
1477,5.06,6,1898,0.003937007874015852
1478,4.87,5,1898,0.0375494071146244
1479,4.57,4,1898,0.06160164271047219
1480,4.65,3,1898,-0.017505470459518557
1481,4.87,2,1898,-0.047311827956989294
1482,4.88,1,1898,-0.002053388090349051
1483,4.75,12,1897,0.026639344262295084
1484,4.65,11,1897,0.021052631578947323
1485,4.82,10,1897,-0.03655913978494629
1486,4.98,9,1897,-0.03319502074688807
1487,4.75,8,1897,0.04618473895582342
1488,4.46,7,1897,0.06105263157894736
1489,4.27,6,1897,0.04260089686098667
1490,4.08,5,1897,0.04449648711943788
1491,4.06,4,1897,0.004901960784313819
1492,4.19,3,1897,-0.032019704433497775
1493,4.18,2,1897,0.0023866348448688957
1494,4.22,1,1897,-0.009569377990430672
1495,4.22,12,1896,-0.0
1496,4.38,11,1896,-0.03791469194312791
1497,4.1,10,1896,0.06392694063926951
1498,4.01,9,1896,0.02195121951219514
1499,3.81,8,1896,0.049875311720698146
1500,4.04,7,1896,-0.06036745406824151
1501,4.32,6,1896,-0.06930693069306937
1502,4.4,5,1896,-0.0185185185185186
1503,4.42,4,1896,-0.004545454545454408
1504,4.38,3,1896,0.009049773755656076
1505,4.45,2,1896,-0.01598173515981749
1506,4.27,1,1896,0.040449438202247334
1507,4.32,12,1895,-0.011709601873536535
1508,4.59,11,1895,-0.0625
1509,4.75,10,1895,-0.034858387799564294
1510,4.82,9,1895,-0.01473684210526316
1511,4.79,8,1895,0.006224066390041583
1512,4.72,7,1895,0.014613778705636848
1513,4.7,6,1895,0.004237288135593098
1514,4.61,5,1895,0.019148936170212738
1515,4.37,4,1895,0.05206073752711504
1516,4.19,3,1895,0.041189931350114395
1517,4.19,2,1895,-0.0
1518,4.25,1,1895,-0.014319809069212264
1519,4.3,12,1894,-0.0117647058823529
1520,4.34,11,1894,-0.009302325581395321
1521,4.34,10,1894,-0.0
1522,4.48,9,1894,-0.032258064516129226
1523,4.41,8,1894,0.01562500000000011
1524,4.25,7,1894,0.03628117913832207
1525,4.34,6,1894,-0.021176470588235352
1526,4.4,5,1894,-0.01382488479262678
1527,4.57,4,1894,-0.03863636363636358
1528,4.51,3,1894,0.013129102844639085
1529,4.38,2,1894,0.02882483370288247
1530,4.32,1,1894,0.013698630136986245
1531,4.41,12,1893,-0.02083333333333326
1532,4.57,11,1893,-0.03628117913832196
1533,4.5,10,1893,0.015317286652078876
1534,4.37,9,1893,0.028888888888888853
1535,4.08,8,1893,0.06636155606407323
1536,4.18,7,1893,-0.02450980392156854
1537,4.61,6,1893,-0.10287081339712945
1538,4.84,5,1893,-0.049891540130151846
1539,5.31,4,1893,-0.09710743801652888
1540,5.31,3,1893,-0.0
1541,5.51,2,1893,-0.03766478342749524
1542,5.61,1,1893,-0.01814882032667886
1543,5.51,12,1892,0.01782531194295911
1544,5.57,11,1892,-0.010889292196007316
1545,5.59,10,1892,-0.0035906642728904536
1546,5.48,9,1892,0.019677996422182376
1547,5.62,8,1892,-0.025547445255474477
1548,5.54,7,1892,0.014234875444839923
1549,5.54,6,1892,-0.0
1550,5.57,5,1892,-0.005415162454873723
1551,5.57,4,1892,-0.0
1552,5.58,3,1892,-0.0017953321364452268
1553,5.52,2,1892,0.010752688172043112
1554,5.51,1,1892,0.0018115942028985588
1555,5.41,12,1891,0.01814882032667875
1556,5.25,11,1891,0.02957486136783738
1557,5.33,10,1891,-0.015238095238095273
1558,5.33,9,1891,-0.0
1559,4.93,8,1891,0.07504690431519712
1560,4.77,7,1891,0.032454361054766734
1561,4.85,6,1891,-0.016771488469601747
1562,4.95,5,1891,-0.020618556701031077
1563,4.97,4,1891,-0.004040404040403844
1564,4.81,3,1891,0.03219315895372232
1565,4.9,2,1891,-0.01871101871101888
1566,4.84,1,1891,0.01224489795918382
1567,4.6,12,1890,0.04958677685950419
1568,4.71,11,1890,-0.023913043478260843
1569,5.08,10,1890,-0.07855626326963905
1570,5.32,9,1890,-0.047244094488189115
1571,5.41,8,1890,-0.016917293233082775
1572,5.54,7,1890,-0.02402957486136792
1573,5.58,6,1890,-0.0072202166064982976
1574,5.62,5,1890,-0.007168458781362075
1575,5.39,4,1890,0.040925266903914626
1576,5.28,3,1890,0.020408163265306034
1577,5.32,2,1890,-0.007575757575757569
1578,5.38,1,1890,-0.011278195488721776
1579,5.32,12,1889,0.011152416356877248
1580,5.35,11,1889,-0.005639097744360777
1581,5.4,10,1889,-0.009345794392523477
1582,5.5,9,1889,-0.01851851851851838
1583,5.37,8,1889,0.023636363636363567
1584,5.3,7,1889,0.013035381750465591
1585,5.41,6,1889,-0.020754716981132182
1586,5.32,5,1889,0.01663585951940849
1587,5.18,4,1889,0.026315789473684292
1588,5.19,3,1889,-0.0019305019305020377
1589,5.3,2,1889,-0.021194605009633882
1590,5.24,1,1889,0.011320754716981019
1591,5.14,12,1888,0.019083969465648942
1592,5.24,11,1888,-0.01945525291828809
1593,5.35,10,1888,-0.02099236641221358
1594,5.38,9,1888,-0.005607476635514086
1595,5.25,8,1888,0.024163568773234223
1596,5.14,7,1888,0.020952380952381056
1597,5.01,6,1888,0.02529182879377434
1598,5.17,5,1888,-0.031936127744510934
1599,5.1,4,1888,0.013539651837524258
1600,5.08,3,1888,0.0039215686274508554
1601,5.28,2,1888,-0.03937007874015741
1602,5.31,1,1888,-0.005681818181818121
1603,5.27,12,1887,0.007532956685499026
1604,5.3,11,1887,-0.00569259962049351
1605,5.2,10,1887,0.01886792452830177
1606,5.38,9,1887,-0.03461538461538449
1607,5.45,8,1887,-0.013011152416356975
1608,5.59,7,1887,-0.025688073394495303
1609,5.73,6,1887,-0.025044722719141488
1610,5.9,5,1887,-0.029668411867364686
1611,5.8,4,1887,0.016949152542372947
1612,5.67,3,1887,0.022413793103448265
1613,5.54,2,1887,0.022927689594356204
1614,5.58,1,1887,-0.0072202166064982976
1615,5.64,12,1886,-0.010752688172043001
1616,5.79,11,1886,-0.02659574468085113
1617,5.65,10,1886,0.024179620034542215
1618,5.51,9,1886,0.024778761061946986
1619,5.37,8,1886,0.025408348457350183
1620,5.33,7,1886,0.007448789571694592
1621,5.25,6,1886,0.015009380863039379
1622,5.02,5,1886,0.043809523809523854
1623,5.12,4,1886,-0.019920318725099806
1624,5.19,3,1886,-0.013671875
1625,5.3,2,1886,-0.021194605009633882
1626,5.2,1,1886,0.01886792452830177
1627,5.2,12,1885,-0.0
1628,5.24,11,1885,-0.007692307692307665
1629,4.92,10,1885,0.06106870229007644
1630,4.65,9,1885,0.05487804878048774
1631,4.71,8,1885,-0.012903225806451424
1632,4.46,7,1885,0.05307855626326963
1633,4.3,6,1885,0.0358744394618834
1634,4.32,5,1885,-0.0046511627906977715
1635,4.37,4,1885,-0.011574074074073959
1636,4.38,3,1885,-0.0022883295194506825
1637,4.37,2,1885,0.0022831050228310223
1638,4.24,1,1885,0.029748283752860427
1639,4.34,12,1884,-0.023584905660377187
1640,4.35,11,1884,-0.0023041474654377225
1641,4.44,10,1884,-0.020689655172414056
1642,4.59,9,1884,-0.03378378378378377
1643,4.74,8,1884,-0.03267973856209161
1644,4.46,7,1884,0.05907172995780596
1645,4.46,6,1884,-0.0
1646,4.65,5,1884,-0.04260089686098656
1647,5.06,4,1884,-0.08817204301075243
1648,5.3,3,1884,-0.04743083003952564
1649,5.32,2,1884,-0.0037735849056603765
1650,5.18,1,1884,0.026315789473684292
1651,5.34,12,1883,-0.030888030888030826
1652,5.46,11,1883,-0.022471910112359605
1653,5.38,10,1883,0.014652014652014711
1654,5.53,9,1883,-0.027881040892193454
1655,5.47,8,1883,0.010849909584086936
1656,5.73,7,1883,-0.04753199268738584
1657,5.82,6,1883,-0.015706806282722585
1658,5.77,5,1883,0.0085910652920963
1659,5.87,4,1883,-0.017331022530329365
1660,5.75,3,1883,0.020442930153321992
1661,5.68,2,1883,0.012173913043478257
1662,5.81,1,1883,-0.022887323943661997
1663,5.84,12,1882,-0.005163511187607606
1664,5.81,11,1882,0.005136986301369939
1665,6.07,10,1882,-0.044750430292599175
1666,6.24,9,1882,-0.028006589785831926
1667,6.18,8,1882,0.009615384615384692
1668,6.0,7,1882,0.029126213592232997
1669,5.68,6,1882,0.053333333333333344
1670,5.71,5,1882,-0.005281690140845008
1671,5.78,4,1882,-0.012259194395796813
1672,5.78,3,1882,-0.0
1673,5.79,2,1882,-0.0017301038062282892
1674,5.92,1,1882,-0.022452504317789224
1675,6.01,12,1881,-0.01520270270270263
1676,6.19,11,1881,-0.029950083194675736
1677,6.15,10,1881,0.00646203554119551
1678,6.25,9,1881,-0.016260162601625883
1679,6.2,8,1881,0.008000000000000007
1680,6.35,7,1881,-0.024193548387096753
1681,6.58,6,1881,-0.03622047244094495
1682,6.5,5,1881,0.012158054711246202
1683,6.22,4,1881,0.043076923076923124
1684,6.24,3,1881,-0.003215434083601254
1685,6.17,2,1881,0.011217948717948789
1686,6.19,1,1881,-0.0032414910858995505
1687,5.84,12,1880,0.056542810985460545
1688,5.61,11,1880,0.039383561643835496
1689,5.33,10,1880,0.04991087344028522
1690,5.18,9,1880,0.02814258911819889
1691,5.19,8,1880,-0.0019305019305020377
1692,5.01,7,1880,0.034682080924855585
1693,4.79,6,1880,0.043912175648702534
1694,4.77,5,1880,0.0041753653444677186
1695,5.18,4,1880,-0.08595387840670865
1696,5.3,3,1880,-0.02316602316602312
1697,5.2,2,1880,0.01886792452830177
1698,5.11,1,1880,0.017307692307692246
1699,4.92,12,1879,0.03718199608610573
1700,4.93,11,1879,-0.00203252032520318
1701,4.68,10,1879,0.05070993914807298
1702,4.22,9,1879,0.09829059829059827
1703,4.07,8,1879,0.03554502369668233
1704,4.04,7,1879,0.0073710073710073765
1705,3.96,6,1879,0.01980198019801982
1706,3.94,5,1879,0.005050505050505083
1707,3.77,4,1879,0.043147208121827374
1708,3.65,3,1879,0.03183023872679047
1709,3.71,2,1879,-0.016438356164383494
1710,3.58,1,1879,0.035040431266846306
1711,3.45,12,1878,0.03631284916201116
1712,3.47,11,1878,-0.005797101449275477
1713,3.48,10,1878,-0.0028818443804032867
1714,3.52,9,1878,-0.011494252873563315
1715,3.45,8,1878,0.019886363636363535
1716,3.48,7,1878,-0.008695652173912993
1717,3.41,6,1878,0.02011494252873558
1718,3.34,5,1878,0.02052785923753675
1719,3.33,4,1878,0.0029940119760478723
1720,3.24,3,1878,0.027027027027026973
1721,3.18,2,1878,0.01851851851851849
1722,3.25,1,1878,-0.022012578616352085
1723,3.25,12,1877,-0.0
1724,3.26,11,1877,-0.003076923076922977
1725,3.31,10,1877,-0.015337423312883569
1726,3.24,9,1877,0.02114803625377637
1727,3.05,8,1877,0.058641975308642125
1728,2.85,7,1877,0.06557377049180324
1729,2.73,6,1877,0.04210526315789476
1730,2.94,5,1877,-0.07692307692307687
1731,2.94,4,1877,-0.0
1732,3.17,3,1877,-0.07823129251700678
1733,3.34,2,1877,-0.05362776025236582
1734,3.55,1,1877,-0.06287425149700598
1735,3.58,12,1876,-0.008450704225352101
1736,3.6,11,1876,-0.005586592178770999
1737,3.67,10,1876,-0.019444444444444375
1738,3.69,9,1876,-0.005449591280654031
1739,3.93,8,1876,-0.0650406504065042
1740,4.1,7,1876,-0.043256997455470625
1741,4.15,6,1876,-0.012195121951219745
1742,4.18,5,1876,-0.0072289156626503814
1743,4.34,4,1876,-0.038277511961722466
1744,4.51,3,1876,-0.03917050691244239
1745,4.52,2,1876,-0.0022172949002217113
1746,4.46,1,1876,0.01327433628318575
1747,4.37,12,1875,0.020179372197309364
1748,4.37,11,1875,-0.0
1749,4.3,10,1875,0.016018306636155666
1750,4.37,9,1875,-0.016279069767441978
1751,4.41,8,1875,-0.009153318077803174
1752,4.39,7,1875,0.0045351473922903285
1753,4.38,6,1875,0.002277904328018221
1754,4.47,5,1875,-0.020547945205479312
1755,4.65,4,1875,-0.04026845637583909
1756,4.59,3,1875,0.012903225806451757
1757,4.53,2,1875,0.013071895424836555
1758,4.54,1,1875,-0.002207505518763808
1759,4.54,12,1874,-0.0
1760,4.57,11,1874,-0.006607929515418665
1761,4.53,10,1874,0.008752735229759279
1762,4.54,9,1874,-0.002207505518763808
1763,4.47,8,1874,0.01541850220264318
1764,4.46,7,1874,0.0022371364653243075
1765,4.46,6,1874,-0.0
1766,4.48,5,1874,-0.004484304932735439
1767,4.6,4,1874,-0.02678571428571419
1768,4.73,3,1874,-0.02826086956521756
1769,4.8,2,1874,-0.014799154334038
1770,4.66,1,1874,0.029166666666666563
1771,4.42,12,1873,0.05150214592274682
1772,4.04,11,1873,0.08597285067873306
1773,4.19,10,1873,-0.03712871287128716
1774,4.59,9,1873,-0.09546539379474916
1775,4.97,8,1873,-0.08278867102396514
1776,4.97,7,1873,-0.0
1777,4.98,6,1873,-0.00201207243460777
1778,5.05,5,1873,-0.014056224899598346
1779,5.04,4,1873,0.001980198019801982
1780,5.11,3,1873,-0.01388888888888884
1781,5.15,2,1873,-0.007827788649706457
1782,5.11,1,1873,0.007766990291262155
1783,5.07,12,1872,0.007827788649706457
1784,4.95,11,1872,0.023668639053254448
1785,4.97,10,1872,-0.004040404040403844
1786,4.95,9,1872,0.004024144869215207
1787,5.04,8,1872,-0.018181818181818077
1788,5.1,7,1872,-0.011904761904761862
1789,5.13,6,1872,-0.00588235294117645
1790,5.18,5,1872,-0.00974658869395717
1791,5.18,4,1872,-0.0
1792,5.04,3,1872,0.027027027027026973
1793,4.88,2,1872,0.031746031746031744
1794,4.86,1,1872,0.004098360655737654
1795,4.74,12,1871,0.024691358024691357
1796,4.64,11,1871,0.021097046413502185
1797,4.59,10,1871,0.010775862068965525
1798,4.84,9,1871,-0.05446623093681913
1799,4.79,8,1871,0.010330578512396604
1800,4.73,7,1871,0.012526096033402823
1801,4.82,6,1871,-0.019027484143763207
1802,4.86,5,1871,-0.008298755186721962
1803,4.74,4,1871,0.024691358024691357
1804,4.61,3,1871,0.02742616033755274
1805,4.5,2,1871,0.02386117136659438
1806,4.44,1,1871,0.013333333333333197
